Row ID;City;State;Product ID;Category;Product Name;Quantity;Sales;Cost;Profit
4629;New York City;New York;OFF-AR-10003582;Office Supplies;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;5;140,75;101,34;39,41
4630;New York City;New York;OFF-ST-10004258;Office Supplies;Portable Personal File Box;3;36,63;26,7399;9,8901
4631;Mount Pleasant;Michigan;FUR-FU-10000719;Furniture;DAX Cubicle Frames, 8-1/2 x 11;2;17,14;10,9696;6,1704
4632;San Francisco;California;OFF-LA-10001297;Office Supplies;Avery 473;5;51,75;26,91;24,84
4633;San Francisco;California;FUR-FU-10000723;Furniture;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;3;123,96;112,8036;11,1564
4635;San Francisco;California;OFF-ST-10000736;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;1;80,98;77,7408;3,2392
4636;San Francisco;California;OFF-ST-10000736;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;3;242,94;233,2224;9,7176
4637;Los Angeles;California;OFF-AR-10003373;Office Supplies;Boston School Pro Electric Pencil Sharpener, 1670;4;123,92;90,4616;33,4584
4638;Los Angeles;California;OFF-AR-10000390;Office Supplies;Newell Chalk Holder;3;12,39;6,6906;5,6994
4639;Los Angeles;California;OFF-AR-10001725;Office Supplies;Boston Home & Office Model 2000 Electric Pencil Sharpeners;2;47,3;35,002;12,298
4640;Newport News;Virginia;TEC-CO-10001943;Technology;Canon PC-428 Personal Copier;8;1599,92;847,9576;751,9624
4641;Newport News;Virginia;OFF-EN-10002312;Office Supplies;#10 Self-Seal White Envelopes;1;11,09;5,6559;5,4341
4647;Richmond;Virginia;OFF-PA-10001622;Office Supplies;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";3;13,62;7,491;6,129
4649;Seattle;Washington;OFF-PA-10003228;Office Supplies;Xerox 1917;9;440,19;233,3007;206,8893
4650;Seattle;Washington;OFF-SU-10004498;Office Supplies;Martin-Yale Premier Letter Opener;5;64,4;62,468;1,932
4651;San Francisco;California;OFF-PA-10001878;Office Supplies;Xerox 1891;5;244,55;129,6115;114,9385
4652;San Francisco;California;OFF-PA-10002923;Office Supplies;Xerox 1942;4;195,76;97,88;97,88
4653;Perth Amboy;New Jersey;OFF-PA-10001838;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";2;11,76;5,9976;5,7624
4654;Perth Amboy;New Jersey;OFF-ST-10003123;Office Supplies;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;5;166,45;126,502;39,948
4655;San Francisco;California;OFF-FA-10001332;Office Supplies;"Acco Banker's Clasps, 5 3/4""-Long";1;2,88;1,5264;1,3536
4667;Seattle;Washington;FUR-FU-10000076;Furniture;24-Hour Round Wall Clock;4;79,92;45,5544;34,3656
4668;Seattle;Washington;TEC-AC-10002335;Technology;Logitech Media Keyboard K200;2;69,98;56,6838;13,2962
4673;Detroit;Michigan;TEC-PH-10004042;Technology;ClearOne Communications CHAT 70 OC Speaker Phone;4;635,96;470,6104;165,3496
4674;Detroit;Michigan;TEC-PH-10001079;Technology;Polycom SoundPoint Pro SE-225 Corded phone;1;118,99;85,6728;33,3172
4675;Detroit;Michigan;FUR-FU-10002918;Furniture;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;3;272,94;242,9166;30,0234
4678;Logan;Utah;OFF-ST-10000736;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;1;80,98;77,7408;3,2392
4679;Logan;Utah;TEC-AC-10004877;Technology;Imation 30456 USB Flash Drive 8GB;12;82,8;76,176;6,624
4680;Logan;Utah;OFF-ST-10003221;Office Supplies;Staple magnet;2;21,36;15,5928;5,7672
4682;Auburn;New York;OFF-FA-10000936;Office Supplies;Acco Hot Clips Clips to Go;9;29,61;16,2855;13,3245
4688;Richmond;Indiana;TEC-PH-10001305;Technology;Panasonic KX TS208W Corded phone;9;440,91;317,4552;123,4548
4695;Detroit;Michigan;OFF-BI-10000320;Office Supplies;GBC Plastic Binding Combs;4;29,52;15,0552;14,4648
4696;Detroit;Michigan;FUR-CH-10003846;Furniture;Hon Valutask Swivel Chairs;3;302,94;254,4696;48,4704
4697;Detroit;Michigan;FUR-CH-10004875;Furniture;Harbour Creations 67200 Series Stacking Chairs;2;142,36;103,9228;38,4372
4698;Detroit;Michigan;FUR-CH-10003817;Furniture;Global Value Steno Chair, Gray;9;546,66;409,995;136,665
4699;Detroit;Michigan;FUR-FU-10002116;Furniture;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;3;212,13;197,2809;14,8491
4705;Waterbury;Connecticut;OFF-SU-10000381;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;7;65,17;46,2707;18,8993
4706;Waterbury;Connecticut;OFF-LA-10002475;Office Supplies;Avery 519;2;14,62;7,7486;6,8714
4707;Waterbury;Connecticut;FUR-FU-10003975;Furniture;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;4;173,24;155,916;17,324
4709;Los Angeles;California;OFF-ST-10002974;Office Supplies;Trav-L-File Heavy-Duty Shuttle II, Black;3;130,71;91,497;39,213
4710;Los Angeles;California;OFF-AR-10000255;Office Supplies;Newell 328;2;11,68;8,6432;3,0368
4711;Los Angeles;California;TEC-AC-10001284;Technology;Enermax Briskie RF Wireless Keyboard and Mouse Combo;3;62,31;39,8784;22,4316
4717;Seattle;Washington;FUR-TA-10002958;Furniture;Bevis Oval Conference Table, Walnut;2;521,96;433,2268;88,7332
4718;Baltimore;Maryland;OFF-AR-10001662;Office Supplies;Rogers Handheld Barrel Pencil Sharpener;3;8,22;6,0006;2,2194
4719;San Francisco;California;OFF-PA-10004101;Office Supplies;Xerox 1894;7;45,36;23,5872;21,7728
4720;Los Angeles;California;OFF-ST-10002756;Office Supplies;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";7;947,17;937,6983;9,4717
4721;Los Angeles;California;OFF-PA-10000483;Office Supplies;Xerox 19;2;61,96;34,078;27,882
4723;Seattle;Washington;OFF-AR-10001166;Office Supplies;Staples in misc. colors;1;7,58;4,6238;2,9562
4724;Athens;Georgia;OFF-LA-10004345;Office Supplies;Avery 493;3;14,73;7,5123;7,2177
4727;New York City;New York;OFF-ST-10003470;Office Supplies;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;4;1117,92;1062,024;55,896
4731;San Diego;California;OFF-PA-10001736;Office Supplies;Xerox 1880;6;212,64;112,6992;99,9408
4732;San Diego;California;OFF-PA-10001609;Office Supplies;Tops Wirebound Message Log Books;3;9,87;5,3298;4,5402
4733;San Diego;California;TEC-AC-10003116;Technology;Memorex Froggy Flash Drive 8 GB;3;53,25;32,4825;20,7675
4734;San Diego;California;FUR-FU-10004586;Furniture;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;3;19,92;10,3584;9,5616
4736;Lewiston;Maine;OFF-BI-10004970;Office Supplies;"ACCOHIDE 3-Ring Binder, Blue, 1""";2;8,26;4,3778;3,8822
4737;Lewiston;Maine;OFF-BI-10002824;Office Supplies;Recycled Easel Ring Binders;2;29,84;16,412;13,428
4738;Lewiston;Maine;TEC-AC-10003657;Technology;Lenovo 17-Key USB Numeric Keypad;2;67,98;53,0244;14,9556
4739;Long Beach;California;OFF-LA-10003510;Office Supplies;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;2;61,06;32,9724;28,0876
4741;Seattle;Washington;OFF-LA-10004853;Office Supplies;Avery 483;2;9,96;5,3784;4,5816
4742;Seattle;Washington;OFF-AR-10000315;Office Supplies;Dixon Ticonderoga Maple Cedar Pencil, #2;3;9,21;6,9075;2,3025
4743;Seattle;Washington;OFF-SU-10000381;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;3;27,93;19,8303;8,0997
4744;Rochester;Minnesota;OFF-FA-10002763;Office Supplies;Advantus Map Pennant Flags and Round Head Tacks;2;7,9;5,372;2,528
4745;Rochester;Minnesota;OFF-ST-10000877;Office Supplies;Recycled Steel Personal File for Standard File Folders;4;221,16;163,6584;57,5016
4746;Rochester;Minnesota;OFF-BI-10001071;Office Supplies;GBC ProClick Punch Binding System;2;127,96;65,2596;62,7004
4747;Rochester;Minnesota;OFF-BI-10001097;Office Supplies;Avery Hole Reinforcements;3;18,69;9,5319;9,1581
4748;San Francisco;California;OFF-SU-10004782;Office Supplies;"Elite 5"" Scissors";3;25,35;17,745;7,605
4749;San Francisco;California;FUR-FU-10000672;Furniture;"Executive Impressions 10"" Spectator Wall Clock";3;35,28;23,2848;11,9952
4750;Seattle;Washington;OFF-PA-10002986;Office Supplies;Xerox 1898;5;33,4;17,368;16,032
4759;New York City;New York;TEC-PH-10000984;Technology;Panasonic KX-TG9471B;4;783,96;564,4512;219,5088
4764;Chula Vista;California;OFF-EN-10001453;Office Supplies;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";3;182,94;96,9582;85,9818
4765;San Francisco;California;OFF-AR-10001860;Office Supplies;BIC Liqua Brite Liner;4;27,76;17,7664;9,9936
4766;New York City;New York;OFF-AR-10001044;Office Supplies;BOSTON Ranger #55 Pencil Sharpener, Black;1;25,99;18,4529;7,5371
4771;San Francisco;California;OFF-SU-10001212;Office Supplies;Kleencut Forged Office Shears by Acme United Corporation;3;6,24;4,368;1,872
4776;Escondido;California;OFF-AR-10000255;Office Supplies;Newell 328;4;23,36;17,2864;6,0736
4777;Long Beach;New York;OFF-LA-10004425;Office Supplies;Staple-on labels;3;8,67;4,5951;4,0749
4778;Long Beach;New York;OFF-SU-10001664;Office Supplies;Acme Office Executive Series Stainless Steel Trimmers;3;25,71;19,0254;6,6846
4779;Newark;Delaware;OFF-AP-10000696;Office Supplies;Holmes Odor Grabber;7;100,94;67,6298;33,3102
4784;Wichita;Kansas;OFF-PA-10000806;Office Supplies;Xerox 1934;5;279,9;142,749;137,151
4794;New York City;New York;OFF-PA-10002870;Office Supplies;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;4;24,96;13,728;11,232
4795;Los Angeles;California;FUR-FU-10001215;Furniture;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";1;43,13;25,0154;18,1146
4796;Marietta;Georgia;OFF-BI-10004187;Office Supplies;3-ring staple pack;3;5,64;2,9328;2,7072
4806;Los Angeles;California;OFF-PA-10000176;Office Supplies;Xerox 1887;2;37,94;19,7288;18,2112
4807;Los Angeles;California;OFF-PA-10000327;Office Supplies;Xerox 1971;10;42,8;23,54;19,26
4808;Los Angeles;California;OFF-ST-10004634;Office Supplies;Personal Folder Holder, Ebony;3;33,63;23,541;10,089
4810;Eau Claire;Wisconsin;OFF-PA-10003228;Office Supplies;Xerox 1917;4;195,64;103,6892;91,9508
4811;Eau Claire;Wisconsin;TEC-PH-10004345;Technology;Cisco SPA 502G IP Phone;2;239,9;167,93;71,97
4815;Los Angeles;California;OFF-PA-10002751;Office Supplies;Xerox 1920;3;17,94;9,867;8,073
4820;Norwich;Connecticut;OFF-BI-10004040;Office Supplies;Wilson Jones Impact Binders;2;10,36;5,2836;5,0764
4828;Richmond;Kentucky;OFF-ST-10000464;Office Supplies;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;2;69,52;50,0544;19,4656
4829;Richmond;Kentucky;OFF-AR-10001919;Office Supplies;OIC #2 Pencils, Medium Soft;3;5,64;4,0044;1,6356
4831;Wausau;Wisconsin;OFF-AP-10001293;Office Supplies;Belkin 8 Outlet Surge Protector;6;245,88;177,0336;68,8464
4832;Wausau;Wisconsin;OFF-ST-10004258;Office Supplies;Portable Personal File Box;3;36,63;26,7399;9,8901
4833;Wausau;Wisconsin;OFF-ST-10002214;Office Supplies;X-Rack File for Hanging Folders;2;22,58;16,7092;5,8708
4834;Wausau;Wisconsin;OFF-BI-10004970;Office Supplies;"ACCOHIDE 3-Ring Binder, Blue, 1""";3;12,39;6,5667;5,8233
4836;San Francisco;California;OFF-PA-10002581;Office Supplies;Xerox 1951;2;61,96;34,078;27,882
4841;Henderson;Kentucky;FUR-FU-10000629;Furniture;9-3/4 Diameter Round Wall Clock;2;27,58;15,9964;11,5836
4844;Lakewood;New Jersey;OFF-FA-10004968;Office Supplies;Rubber Band Ball;4;14,96;14,6608;0,2992
4850;Pasco;Washington;OFF-AR-10003045;Office Supplies;Prang Colored Pencils;2;5,88;3,234;2,646
4852;Pasco;Washington;OFF-AR-10000380;Office Supplies;Hunt PowerHouse Electric Pencil Sharpener, Blue;8;303,84;212,688;91,152
4853;Pasco;Washington;OFF-ST-10000736;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;6;485,88;466,4448;19,4352
4854;Oakland;California;FUR-FU-10004270;Furniture;Eldon Image Series Desk Accessories, Burgundy;3;12,54;8,0256;4,5144
4855;Oakland;California;OFF-ST-10000617;Office Supplies;Woodgrain Magazine Files by Perma;3;8,94;8,3142;0,6258
4856;Oakland;California;FUR-FU-10001706;Furniture;Longer-Life Soft White Bulbs;3;9,24;4,8048;4,4352
4858;Los Angeles;California;FUR-FU-10001861;Furniture;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;4;77,6;39,576;38,024
4859;Los Angeles;California;FUR-FU-10004845;Furniture;Deflect-o EconoMat Nonstudded, No Bevel Mat;9;464,85;371,88;92,97
4861;Morristown;New Jersey;OFF-BI-10001359;Office Supplies;GBC DocuBind TL300 Electric Binding System;2;1793,98;950,8094;843,1706
4865;New York City;New York;TEC-PH-10001425;Technology;Mophie Juice Pack Helium for iPhone;3;239,97;172,7784;67,1916
4868;Seattle;Washington;OFF-ST-10000991;Office Supplies;Space Solutions HD Industrial Steel Shelving.;3;344,91;334,5627;10,3473
4869;Seattle;Washington;OFF-LA-10001613;Office Supplies;Avery File Folder Labels;3;8,64;4,4064;4,2336
4880;Henderson;Kentucky;OFF-EN-10004846;Office Supplies;Letter or Legal Size Expandable Poly String Tie Envelopes;2;5,32;2,7132;2,6068
4881;Henderson;Kentucky;FUR-CH-10000454;Furniture;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;4;975,92;683,144;292,776
4882;Henderson;Kentucky;TEC-AC-10004145;Technology;Logitech diNovo Edge Keyboard;9;2249,91;1732,4307;517,4793
4883;Henderson;Kentucky;OFF-ST-10001580;Office Supplies;Super Decoflex Portable Personal File;4;59,92;43,1424;16,7776
4885;Anaheim;California;OFF-AR-10001972;Office Supplies;Newell 323;2;3,36;2,4864;0,8736
4886;Detroit;Michigan;OFF-PA-10000595;Office Supplies;Xerox 1929;5;114,2;61,668;52,532
4887;Marietta;Georgia;FUR-CH-10004477;Furniture;Global Push Button Manager's Chair, Indigo;3;182,67;129,6957;52,9743
4888;Marietta;Georgia;TEC-AC-10003441;Technology;Kingston Digital DataTraveler 32GB USB 2.0;6;101,7;95,598;6,102
4889;Marietta;Georgia;OFF-ST-10004459;Office Supplies;Tennsco Single-Tier Lockers;3;1126,02;1069,719;56,301
4890;Marietta;Georgia;OFF-ST-10003805;Office Supplies;24 Capacity Maxi Data Binder Racks, Pearl;6;1263,3;947,475;315,825
4891;Seattle;Washington;OFF-AR-10001246;Office Supplies;Newell 317;3;8,82;6,2622;2,5578
4892;Seattle;Washington;OFF-PA-10001295;Office Supplies;Computer Printout Paper with Letter-Trim Perforations;2;37,94;19,7288;18,2112
4893;Seattle;Washington;OFF-AR-10001231;Office Supplies;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;2;4,2;3,024;1,176
4894;Seattle;Washington;OFF-ST-10002743;Office Supplies;SAFCO Boltless Steel Shelving;2;227,28;225,0072;2,2728
4895;Seattle;Washington;OFF-PA-10004327;Office Supplies;Xerox 1911;1;47,9;24,908;22,992
4896;Seattle;Washington;OFF-EN-10004773;Office Supplies;Staple envelope;2;61,96;31,5996;30,3604
4897;Seattle;Washington;OFF-ST-10003470;Office Supplies;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;4;1117,92;1062,024;55,896
4901;Anaheim;California;OFF-ST-10001526;Office Supplies;Iceberg Mobile Mega Data/Printer Cart ;4;481,32;356,1768;125,1432
4902;Anaheim;California;OFF-SU-10002557;Office Supplies;Fiskars Spring-Action Scissors;1;13,98;10,3452;3,6348
4904;New York City;New York;OFF-LA-10003510;Office Supplies;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;3;91,59;49,4586;42,1314
4906;Concord;New Hampshire;OFF-BI-10003476;Office Supplies;Avery Metallic Poly Binders;4;22,92;11,9184;11,0016
4907;Concord;New Hampshire;OFF-ST-10001469;Office Supplies;Fellowes Bankers Box Recycled Super Stor/Drawer;5;269,9;253,706;16,194
4915;Seattle;Washington;OFF-AR-10004042;Office Supplies;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;2;35,96;25,5316;10,4284
4919;Gaithersburg;Maryland;FUR-BO-10004709;Furniture;Bush Westfield Collection Bookcases, Medium Cherry Finish;3;173,94;135,6732;38,2668
4920;Gaithersburg;Maryland;TEC-PH-10000455;Technology;GE 30522EE2;2;231,98;164,7058;67,2742
4922;Huntsville;Alabama;OFF-PA-10004381;Office Supplies;14-7/8 x 11 Blue Bar Computer Printout Paper;2;96,08;49,9616;46,1184
4923;Huntsville;Alabama;OFF-FA-10003059;Office Supplies;Assorted Color Push Pins;2;3,62;2,4254;1,1946
4924;Huntsville;Alabama;OFF-PA-10000994;Office Supplies;Xerox 1915;6;629,1;327,132;301,968
4925;Huntsville;Alabama;TEC-PH-10002890;Technology;AT&T 17929 Lendline Telephone;2;90,48;66,9552;23,5248
4926;Lawrence;Massachusetts;OFF-AR-10003338;Office Supplies;"Eberhard Faber 3 1/2"" Golf Pencils";2;14,88;11,16;3,72
4928;Fairfield;Connecticut;OFF-PA-10001972;Office Supplies;Xerox 214;3;19,44;10,1088;9,3312
4929;Fairfield;Connecticut;FUR-CH-10000155;Furniture;Global Comet Stacking Armless Chair;3;897,15;645,948;251,202
4930;New York City;New York;OFF-AR-10000658;Office Supplies;Newell 324;5;57,75;41,58;16,17
4931;New York City;New York;OFF-PA-10000349;Office Supplies;Easy-staple paper;3;14,94;7,9182;7,0218
4932;Seattle;Washington;OFF-AR-10001446;Office Supplies;Newell 309;2;23,1;16,17;6,93
4937;Tuscaloosa;Alabama;OFF-BI-10004728;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;7;33,74;18,2196;15,5204
4938;San Francisco;California;OFF-ST-10000078;Office Supplies;Tennsco 6- and 18-Compartment Lockers;5;1325,85;1087,197;238,653
4940;San Francisco;California;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;5;19,9;13,333;6,567
4941;Wilmington;Delaware;FUR-CH-10001708;Furniture;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;9;1268,82;1002,3678;266,4522
4942;Wilmington;Delaware;FUR-BO-10002598;Furniture;Hon Metal Bookcases, Putty;4;283,92;201,5832;82,3368
4943;Wilmington;Delaware;OFF-AR-10001022;Office Supplies;SANFORD Liquid Accent Tank-Style Highlighters;2;5,68;3,9192;1,7608
4944;Lafayette;Indiana;OFF-ST-10004459;Office Supplies;Tennsco Single-Tier Lockers;1;375,34;356,573;18,767
4945;Redondo Beach;California;OFF-PA-10004381;Office Supplies;14-7/8 x 11 Blue Bar Computer Printout Paper;2;96,08;49,9616;46,1184
4947;Redondo Beach;California;OFF-FA-10000304;Office Supplies;Advantus Push Pins;2;4,36;2,5724;1,7876
4948;Seattle;Washington;OFF-LA-10002475;Office Supplies;Avery 519;4;29,24;15,4972;13,7428
4950;Los Angeles;California;FUR-FU-10000732;Furniture;Eldon 200 Class Desk Accessories;3;18,84;12,8112;6,0288
4951;New York City;New York;OFF-AR-10004441;Office Supplies;BIC Brite Liner Highlighters;3;12,42;7,2036;5,2164
4952;Royal Oak;Michigan;OFF-PA-10000304;Office Supplies;Xerox 1995;2;12,96;6,7392;6,2208
4953;San Francisco;California;OFF-AP-10002670;Office Supplies;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;1;69,48;48,636;20,844
4954;New York City;New York;TEC-PH-10001527;Technology;Plantronics MX500i Earset;2;85,9;83,323;2,577
4955;North Las Vegas;Nevada;OFF-AR-10002335;Office Supplies;DIXON Oriole Pencils;7;18,06;13,3644;4,6956
4956;North Las Vegas;Nevada;OFF-PA-10003641;Office Supplies;Xerox 1909;3;79,14;42,7356;36,4044
4957;North Las Vegas;Nevada;FUR-FU-10002685;Furniture;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";2;37,4;23,188;14,212
4961;Los Angeles;California;OFF-AP-10002867;Office Supplies;Fellowes Command Center 5-outlet power strip;1;67,84;49,5232;18,3168
4963;Seattle;Washington;OFF-AR-10001427;Office Supplies;Newell 330;3;17,94;13,2756;4,6644
4964;Seattle;Washington;OFF-ST-10002344;Office Supplies;"Carina 42""Hx23 3/4""W Media Storage Unit";3;242,94;238,0812;4,8588
4967;Providence;Rhode Island;TEC-PH-10001527;Technology;Plantronics MX500i Earset;3;128,85;124,9845;3,8655
4968;Providence;Rhode Island;OFF-PA-10001307;Office Supplies;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;2;8,4;4,284;4,116
4969;Providence;Rhode Island;TEC-AC-10004571;Technology;Logitech G700s Rechargeable Gaming Mouse;2;199,98;115,9884;83,9916
4970;Providence;Rhode Island;FUR-CH-10001973;Furniture;Office Star Flex Back Scooter Chair with White Frame;1;110,98;95,4428;15,5372
4975;Oceanside;California;OFF-PA-10002246;Office Supplies;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;2;12,9;6,579;6,321
4979;New York City;New York;TEC-PH-10001336;Technology;Digium D40 VoIP phone;6;773,94;549,4974;224,4426
4983;Huntington Beach;California;OFF-LA-10001045;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;2;5,22;2,8188;2,4012
4984;San Diego;California;OFF-ST-10003442;Office Supplies;Eldon Portable Mobile Manager;3;84,84;61,9332;22,9068
4986;New York City;New York;OFF-LA-10001175;Office Supplies;Avery 514;5;14,4;7,344;7,056
