Row;Product ID;Volume per Unit;Quantity;Category;Product Name;Sales;Profit;Order Date
2255;OFF-AR-10001954;3;6;Office Supplies;Newell 331;7042;1901;23.8.2018
2256;OFF-LA-10002945;2;4;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;6048;2782;23.8.2018
2257;OFF-PA-10004530;1;4;Office Supplies;Personal Creations Ink Jet Cards and Labels;11021;5400;23.8.2018
2258;OFF-ST-10002406;3;1;Office Supplies;Pizazz Global Quick File;3593;1006;23.8.2018
2259;OFF-EN-10002504;1;5;Office Supplies;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;32616;15330;23.8.2018
2260;OFF-PA-10002499;4;2;Office Supplies;Xerox 1890;23491;11746;23.8.2018
2261;OFF-PA-10002319;4;5;Office Supplies;Xerox 1944;46512;22791;23.8.2018
2262;OFF-PA-10003893;4;5;Office Supplies;Xerox 1962;5136;2311;23.8.2018
2263;OFF-PA-10002160;3;6;Office Supplies;Xerox 1978;8323;4078;23.8.2018
2264;OFF-PA-10001934;4;3;Office Supplies;Xerox 1993;4666;2286;23.8.2018
2265;OFF-PA-10003936;2;4;Office Supplies;Xerox 1994;6221;2986;23.8.2018
2266;OFF-SU-10004661;2;3;Office Supplies;Acme Titanium Bonded Scissors;6120;1591;24.8.2018
2267;TEC-AC-10003289;9;4;Technology;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;19190;4414;24.8.2018
2268;TEC-MA-10000864;7;7;Technology;Cisco 9971 IP Video Phone Charcoal;739200;340032;24.8.2018
2269;FUR-FU-10000010;13;3;Furniture;DAX Value U-Channel Document Frames, Easel Back;3578;1109;24.8.2018
2270;FUR-FU-10004586;10;2;Furniture;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;3187;1530;24.8.2018
2271;TEC-PH-10001619;7;3;Technology;LG G3;141113;40923;24.8.2018
2272;TEC-AC-10001266;10;2;Technology;Memorex Micro Travel Drive 8 GB;6240;2808;24.8.2018
2273;FUR-FU-10000771;15;1;Furniture;Eldon 200 Class Desk Accessories, Smoke;1507;633;25.8.2018
2274;OFF-AP-10002765;3;4;Office Supplies;Fellowes Advanced Computer Series Surge Protectors;25430;7121;25.8.2018
2275;OFF-ST-10004258;1;4;Office Supplies;Portable Personal File Box;11722;3165;25.8.2018
2276;TEC-AC-10002399;10;5;Technology;SanDisk Cruzer 32 GB USB Flash Drive;22824;7304;25.8.2018
2277;OFF-PA-10004983;2;4;Office Supplies;Xerox 23;6221;2986;25.8.2018
2278;FUR-FU-10001731;15;4;Furniture;Acrylic Self-Standing Desk Frames;2563;974;26.8.2018
2279;OFF-FA-10002983;2;3;Office Supplies;Advantus SlideClip Paper Clips;2455;1178;26.8.2018
2280;OFF-PA-10002659;1;1;Office Supplies;Avoid Verbal Orders Carbonless Minifold Book;811;373;26.8.2018
2281;TEC-PH-10002170;9;3;Technology;ClearSounds CSC500 Amplified Spirit Phone Corded phone;50393;14110;26.8.2018
2282;FUR-FU-10000308;13;3;Furniture;Deflect-o Glass Clear Studded Chair Mats;44770;9849;26.8.2018
2283;FUR-TA-10004147;13;4;Furniture;Hon 4060 Series Tables;107482;23646;26.8.2018
2284;TEC-AC-10002006;6;3;Technology;Memorex Micro Travel Drive 16 GB;11513;3569;26.8.2018
2285;OFF-ST-10000344;2;4;Office Supplies;Neat Ideas Personal Hanging Folder Files, Black;12893;3352;26.8.2018
2286;TEC-AC-10003911;6;3;Technology;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;115193;39166;26.8.2018
2287;OFF-AR-10002578;5;3;Office Supplies;Newell 335;2074;601;26.8.2018
2288;OFF-AR-10003770;2;3;Office Supplies;Newell 340;2074;601;26.8.2018
2289;OFF-AR-10000390;4;2;Office Supplies;Newell Chalk Holder;1982;912;26.8.2018
2290;TEC-AC-10002800;7;3;Technology;Plantronics Audio 478 Stereo USB Headset;35993;12597;26.8.2018
2291;TEC-AC-10002800;7;5;Technology;Plantronics Audio 478 Stereo USB Headset;59988;20996;26.8.2018
2292;TEC-PH-10003442;9;6;Technology;Samsung Replacement EH64AVFWE Premium Headset;7920;1980;26.8.2018
2293;TEC-AC-10002323;8;8;Technology;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;42432;5516;26.8.2018
2294;TEC-AC-10000158;6;2;Technology;Sony 64GB Class 10 Micro SDHC R40 Memory Card;17275;3628;26.8.2018
2295;OFF-PA-10000019;3;1;Office Supplies;Xerox 1931;1555;746;26.8.2018
2296;OFF-PA-10000605;4;2;Office Supplies;Xerox 1950;2774;1359;26.8.2018
2297;OFF-PA-10002160;3;3;Office Supplies;Xerox 1978;4162;2039;26.8.2018
2298;OFF-PA-10003625;2;5;Office Supplies;Xerox 1979;37176;16729;26.8.2018
2299;OFF-SU-10002503;3;5;Office Supplies;Acme Preferred Stainless Steel Scissors;6816;1977;27.8.2018
2300;OFF-AP-10001242;3;4;Office Supplies;APC 7 Outlet Network SurgeArrest Surge Protector;77261;23178;27.8.2018
2301;OFF-LA-10000134;3;1;Office Supplies;Avery 511;739;355;27.8.2018
2302;FUR-TA-10003569;10;3;Furniture;Bretford CR8500 Series Meeting Room Furniture;288706;72176;27.8.2018
2303;OFF-ST-10000046;4;3;Office Supplies;Fellowes Super Stor/Drawer Files;116316;22100;27.8.2018
2304;OFF-SU-10001218;5;3;Office Supplies;Fiskars Softgrip Scissors;7906;2214;27.8.2018
2305;TEC-PH-10000455;7;5;Technology;GE 30522EE2;139188;40365;27.8.2018
2306;TEC-PH-10000455;7;3;Technology;GE 30522EE2;83513;24219;27.8.2018
2307;FUR-FU-10002937;10;2;Furniture;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";47630;23815;27.8.2018
2308;OFF-ST-10002352;1;8;Office Supplies;Iris Project Case;15322;3984;27.8.2018
2309;FUR-FU-10002456;11;4;Furniture;Master Caster Door Stop, Large Neon Orange;6989;3005;27.8.2018
2310;OFF-AR-10003056;4;2;Office Supplies;Newell 341;2054;596;27.8.2018
2311;TEC-PH-10000011;8;3;Technology;PureGear Roll-On Screen Protector;14393;6909;27.8.2018
2312;OFF-ST-10001370;1;5;Office Supplies;Sensible Storage WireTech Storage Systems;85176;4259;27.8.2018
2313;OFF-PA-10002666;2;9;Office Supplies;Southworth 25% Cotton Linen-Finish Paper & Envelopes;19570;8806;27.8.2018
2314;OFF-FA-10000735;5;4;Office Supplies;Staples;2803;1261;27.8.2018
2315;OFF-PA-10001289;4;3;Office Supplies;White Computer Printout Paper by Universal;27907;13675;27.8.2018
2316;OFF-BI-10000174;5;5;Office Supplies;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;6960;3341;27.8.2018
2317;OFF-PA-10002986;3;2;Office Supplies;Xerox 1898;3206;1539;27.8.2018
2318;OFF-PA-10000675;3;3;Office Supplies;Xerox 1919;29513;14461;27.8.2018
2319;OFF-PA-10002968;5;5;Office Supplies;Xerox 1973;27408;12608;27.8.2018
2320;OFF-AP-10001947;3;5;Office Supplies;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;21984;6375;28.8.2018
2321;OFF-SU-10004115;2;3;Office Supplies;Acme Stainless Steel Office Snips;5234;1413;28.8.2018
2322;OFF-ST-10000736;2;9;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;174917;6997;28.8.2018
2323;FUR-FU-10003981;10;2;Furniture;Eldon Wave Desk Accessories;998;419;28.8.2018
2324;FUR-TA-10000617;15;5;Furniture;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;273060;60073;28.8.2018
2325;OFF-ST-10001490;3;5;Office Supplies;Hot File 7-Pocket, Floor Stand;214164;64249;28.8.2018
2326;OFF-AR-10003856;2;2;Office Supplies;Newell 344;1334;347;28.8.2018
2327;OFF-ST-10001837;2;11;Office Supplies;SAFCO Mobile Desk Side File, Wire Frame;112886;29350;28.8.2018
2328;OFF-SU-10000381;5;3;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;6703;1944;29.8.2018
2329;FUR-FU-10003374;10;3;Furniture;Electrix Fluorescent Magnifier Lamps & Weighted Base;35525;9947;29.8.2018
2330;TEC-AC-10004510;10;7;Technology;Logitech Desktop MK120 Mouse and keyboard Combo;27485;2748;29.8.2018
2331;TEC-PH-10003442;9;4;Technology;Samsung Replacement EH64AVFWE Premium Headset;5280;1320;29.8.2018
2332;TEC-PH-10001750;9;2;Technology;Samsung Rugby III;31675;8552;29.8.2018
2333;OFF-PA-10004475;5;2;Office Supplies;Xerox 1940;26381;12927;29.8.2018
2334;OFF-PA-10003001;1;2;Office Supplies;Xerox 1986;3206;1539;29.8.2018
2335;FUR-FU-10000672;14;4;Furniture;"Executive Impressions 10"" Spectator Wall Clock";11290;3838;30.8.2018
2336;OFF-ST-10000563;5;3;Office Supplies;Fellowes Bankers Box Stor/Drawer Steel Plus;23026;2303;30.8.2018
2337;OFF-BI-10002432;5;5;Office Supplies;Wilson Jones Standard D-Ring Binders;6072;2854;30.8.2018
2338;TEC-AC-10001635;8;9;Technology;KeyTronic KT400U2 - Keyboard - Black;22205;4441;31.8.2018
2339;TEC-AC-10004864;6;1;Technology;Memorex Micro Travel Drive 32 GB;8762;3768;31.8.2018
2340;TEC-AC-10003033;6;2;Technology;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;158376;52264;31.8.2018
2341;OFF-ST-10002370;4;7;Office Supplies;Sortfiler Multipurpose Personal File Organizer, Black;35935;10421;31.8.2018
2342;OFF-ST-10001511;4;3;Office Supplies;Space Solutions Commercial Steel Shelving;46548;2327;31.8.2018
2343;OFF-AP-10002439;4;9;Office Supplies;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;153295;39857;31.8.2018
2344;OFF-PA-10003441;3;9;Office Supplies;Xerox 226;13997;6718;31.8.2018
2345;OFF-SU-10001574;1;3;Office Supplies;Acme Value Line Scissors;2628;788;1.9.2018
2346;OFF-ST-10003208;4;6;Office Supplies;Adjustable Depth Letter/Legal Cart;261302;75778;1.9.2018
2347;TEC-PH-10002365;7;1;Technology;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S;2107;548;1.9.2018
2348;OFF-AR-10004042;3;3;Office Supplies;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;12946;3754;1.9.2018
2349;FUR-FU-10000308;13;2;Furniture;Deflect-o Glass Clear Studded Chair Mats;29846;6566;1.9.2018
2350;OFF-BI-10001510;2;5;Office Supplies;Deluxe Heavy-Duty Vinyl Round Ring Binder;27504;12377;1.9.2018
2351;TEC-AC-10001432;9;6;Technology;Enermax Aurora Lite Keyboard;112536;49516;1.9.2018
2352;OFF-BI-10000320;5;4;Office Supplies;GBC Plastic Binding Combs;7085;3472;1.9.2018
2353;FUR-CH-10003817;10;1;Furniture;Global Value Steno Chair, Gray;14578;3644;1.9.2018
2354;OFF-EN-10002500;1;1;Office Supplies;Globe Weis Peel & Seel First Class Envelopes;3067;1380;1.9.2018
2355;FUR-CH-10004875;13;7;Furniture;Harbour Creations 67200 Series Stacking Chairs;119582;32287;1.9.2018
2356;OFF-AP-10001005;5;4;Office Supplies;Honeywell Quietcare HEPA Air Cleaner;75504;24916;1.9.2018
2357;FUR-FU-10004864;14;3;Furniture;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";46037;14732;1.9.2018
2358;FUR-TA-10002607;11;4;Furniture;KI Conference Tables;68054;10889;1.9.2018
2359;TEC-AC-10001998;7;1;Technology;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;4798;1631;1.9.2018
2360;TEC-AC-10003399;8;2;Technology;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;17395;7306;1.9.2018
2361;OFF-AR-10004999;2;2;Office Supplies;Newell 315;2870;718;1.9.2018
2362;TEC-AC-10000290;9;1;Technology;Sabrent 4-Port USB 2.0 Hub;1630;554;1.9.2018
2363;FUR-FU-10004960;12;5;Furniture;"Seth Thomas 12"" Clock w/ Goldtone Case";27576;9376;1.9.2018
2364;OFF-AR-10001166;3;1;Office Supplies;Staples in misc. colors;1819;709;1.9.2018
2365;TEC-AC-10002842;8;3;Technology;WD My Passport Ultra 2TB Portable External Hard Drive;85680;13709;1.9.2018
2366;OFF-EN-10001335;3;2;Office Supplies;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;5251;2626;1.9.2018
2367;OFF-BI-10001116;5;5;Office Supplies;"Wilson Jones 1"" Hanging DublLock Ring Binders";6336;3041;1.9.2018
2368;OFF-BI-10004728;4;5;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;5784;2661;1.9.2018
2369;OFF-PA-10001970;1;2;Office Supplies;Xerox 1881;5894;2770;1.9.2018
2370;OFF-PA-10001970;1;4;Office Supplies;Xerox 1881;11789;5541;1.9.2018
2371;OFF-AP-10001492;2;5;Office Supplies;Acco Six-Outlet Power Strip, 4' Cord Length;10344;2689;2.9.2018
2372;OFF-BI-10004970;2;2;Office Supplies;"ACCOHIDE 3-Ring Binder, Blue, 1""";1982;932;2.9.2018
2373;OFF-ST-10000321;4;3;Office Supplies;Akro Stacking Bins;5681;227;2.9.2018
2374;OFF-LA-10004544;1;5;Office Supplies;Avery 505;17760;8880;2.9.2018
2375;OFF-LA-10001641;3;6;Office Supplies;Avery 518;4536;2177;2.9.2018
2376;OFF-AR-10004582;4;3;Office Supplies;BIC Brite Liner Grip Highlighters;1181;531;2.9.2018
2377;OFF-AR-10004752;5;7;Office Supplies;Blackstonian Pencils;4486;1256;2.9.2018
2378;TEC-PH-10003885;8;3;Technology;Cisco SPA508G;47513;13779;2.9.2018
2379;OFF-FA-10002676;2;1;Office Supplies;Colored Push Pins;434;156;2.9.2018
2380;OFF-ST-10000918;4;1;Office Supplies;Crate-A-Files;2616;680;2.9.2018
2381;FUR-FU-10001196;15;2;Furniture;DAX Cubicle Frames - 8x10;2770;831;2.9.2018
2382;OFF-PA-10000349;2;3;Office Supplies;Easy-staple paper;3586;1685;2.9.2018
2383;OFF-AP-10000358;5;1;Office Supplies;Fellowes Basic Home/Office Series Surge Protectors;3115;903;2.9.2018
2384;OFF-ST-10003816;1;2;Office Supplies;Fellowes High-Stak Drawer Files;84571;19451;2.9.2018
2385;OFF-BI-10003650;2;3;Office Supplies;GBC DocuBind 300 Electric Binding Machine;378706;181779;2.9.2018
2386;OFF-BI-10001359;2;2;Office Supplies;GBC DocuBind TL300 Electric Binding System;430555;202361;2.9.2018
2387;TEC-CO-10002095;9;2;Technology;Hewlett Packard 610 Color Digital Copier / Printer;239995;107998;2.9.2018
2388;OFF-AP-10001303;1;1;Office Supplies;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;4776;2149;2.9.2018
2389;OFF-EN-10003567;4;3;Office Supplies;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";15826;7438;2.9.2018
2390;FUR-FU-10004188;12;5;Furniture;Luxo Professional Combination Clamp-On Lamps;122760;31918;2.9.2018
2391;TEC-AC-10004666;6;7;Technology;Maxell iVDR EX 500GB Cartridge;462907;199050;2.9.2018
2392;OFF-AR-10000658;5;5;Office Supplies;Newell 324;13860;3881;2.9.2018
2393;OFF-AR-10000658;5;2;Office Supplies;Newell 324;5544;1552;2.9.2018
2394;OFF-AR-10001919;4;5;Office Supplies;OIC #2 Pencils, Medium Soft;2256;654;2.9.2018
2395;OFF-AR-10002240;5;2;Office Supplies;Panasonic KP-150 Electric Pencil Sharpener;18115;4710;2.9.2018
2396;OFF-AR-10000422;5;3;Office Supplies;Pencil and Crayon Sharpener;1577;426;2.9.2018
2397;TEC-PH-10001494;6;4;Technology;Polycom CX600 IP Phone VoIP phone;287952;77747;2.9.2018
2398;OFF-AR-10002445;3;3;Office Supplies;SANFORD Major Accent Highlighters;5098;1937;2.9.2018
2399;TEC-AC-10000109;7;3;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;40313;9675;2.9.2018
2400;FUR-FU-10001967;14;2;Furniture;Telescoping Adjustable Floor Lamp;9595;2399;2.9.2018
2401;FUR-FU-10002116;12;1;Furniture;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;16970;1188;2.9.2018
2402;OFF-ST-10003455;3;3;Office Supplies;Tenex File Box, Personal Filing Tote with Lid, Black;11167;2903;2.9.2018
2403;FUR-FU-10001889;10;9;Furniture;Ultra Door Pull Handle;22723;7499;2.9.2018
2404;TEC-AC-10002842;8;2;Technology;WD My Passport Ultra 2TB Portable External Hard Drive;57120;9139;2.9.2018
2405;OFF-PA-10002499;4;3;Office Supplies;Xerox 1890;35237;17618;2.9.2018
2406;OFF-PA-10000157;1;4;Office Supplies;Xerox 191;19181;9015;2.9.2018
2407;OFF-PA-10003893;4;4;Office Supplies;Xerox 1962;4109;1849;2.9.2018
2408;OFF-BI-10003350;3;2;Office Supplies;Acco Expandable Hanging Binders;3062;1409;3.9.2018
2409;OFF-PA-10002713;1;7;Office Supplies;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;11558;5317;3.9.2018
2410;OFF-LA-10004093;3;8;Office Supplies;Avery 486;14035;6597;3.9.2018
2411;OFF-LA-10001175;4;5;Office Supplies;Avery 514;3456;1693;3.9.2018
2412;TEC-PH-10004959;6;1;Technology;Classic Ivory Antique Telephone ZL1810;24118;6029;3.9.2018
2413;OFF-ST-10000918;4;5;Office Supplies;Crate-A-Files;13080;3401;3.9.2018
2414;FUR-FU-10002364;11;2;Furniture;Eldon Expressions Wood Desk Accessories, Oak;3542;1027;3.9.2018
2415;OFF-BI-10000014;1;8;Office Supplies;Heavy-Duty E-Z-D Binders;20947;9845;3.9.2018
2416;OFF-AP-10002311;4;2;Office Supplies;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;33029;14533;3.9.2018
2417;OFF-ST-10001526;2;1;Office Supplies;Iceberg Mobile Mega Data/Printer Cart ;28879;7509;3.9.2018
2418;TEC-AC-10000474;8;3;Technology;Kensington Expert Mouse Optical USB Trackball for PC or Mac;68393;20518;3.9.2018
2419;TEC-AC-10003038;8;2;Technology;Kingston Digital DataTraveler 16GB USB 2.0;4296;816;3.9.2018
2420;OFF-AR-10003251;2;2;Office Supplies;Prang Drawing Pencil Set;1334;534;3.9.2018
2421;OFF-AR-10002053;1;2;Office Supplies;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;1430;401;3.9.2018
2422;FUR-BO-10003159;10;3;Furniture;Sauder Camden County Collection Libraries, Planked Cherry Finish;82786;7451;3.9.2018
2423;OFF-LA-10001982;4;2;Office Supplies;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;1800;864;3.9.2018
2424;OFF-ST-10001325;5;3;Office Supplies;Sterilite Officeware Hinged File Box;7546;2037;3.9.2018
2425;TEC-AC-10003590;7;5;Technology;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;31068;11184;3.9.2018
2426;OFF-PA-10000418;4;4;Office Supplies;Xerox 189;100656;48315;3.9.2018
2427;OFF-ST-10003805;5;2;Office Supplies;24 Capacity Maxi Data Binder Racks, Pearl;101064;25266;4.9.2018
2428;FUR-FU-10000260;10;3;Furniture;"6"" Cubicle Wall Clock, Black";5825;2097;4.9.2018
2429;OFF-SU-10002503;3;4;Office Supplies;Acme Preferred Stainless Steel Scissors;5453;1581;4.9.2018
2430;OFF-PA-10000141;2;2;Office Supplies;"Ampad Evidence Wirebond Steno Books, 6"" x 9""";1046;492;4.9.2018
2431;FUR-FU-10003347;13;3;Furniture;Coloredge Poster Frame;10224;3987;4.9.2018
2432;OFF-ST-10002583;5;4;Office Supplies;Fellowes Neat Ideas Storage Cubes;31181;1247;4.9.2018
2433;OFF-ST-10001490;3;3;Office Supplies;Hot File 7-Pocket, Floor Stand;128498;38550;4.9.2018
2434;FUR-FU-10004748;13;1;Furniture;"Howard Miller 16"" Diameter Gallery Wall Clock";15346;5985;4.9.2018
2435;TEC-AC-10002049;9;5;Technology;Logitech G19 Programmable Gaming Keyboard;148788;26782;4.9.2018
2436;OFF-AR-10003469;5;3;Office Supplies;Nontoxic Chalk;1267;608;4.9.2018
2437;OFF-BI-10000315;5;6;Office Supplies;Poly Designer Cover & Back;27346;13126;4.9.2018
2438;OFF-ST-10000419;4;4;Office Supplies;Rogers Jumbo File, Granite;13037;130;4.9.2018
2439;OFF-EN-10004459;5;2;Office Supplies;Security-Tint Envelopes;3667;1797;4.9.2018
2440;TEC-AC-10000109;7;5;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;67188;16125;4.9.2018
2441;OFF-EN-10003286;4;2;Office Supplies;Staple envelope;3974;1868;4.9.2018
2442;OFF-FA-10001843;2;6;Office Supplies;Staples;3557;1672;4.9.2018
2443;OFF-ST-10002974;2;5;Office Supplies;Trav-L-File Heavy-Duty Shuttle II, Black;52284;15685;4.9.2018
2444;TEC-AC-10000171;10;4;Technology;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack;22070;9490;4.9.2018
2445;OFF-PA-10001357;5;5;Office Supplies;Xerox 1886;57480;27590;4.9.2018
2446;OFF-PA-10001970;1;5;Office Supplies;Xerox 1908;67176;32916;4.9.2018
2447;OFF-PA-10001800;2;2;Office Supplies;Xerox 220;3110;1493;4.9.2018
2448;OFF-PA-10004381;5;2;Office Supplies;14-7/8 x 11 Blue Bar Computer Printout Paper;23059;11068;5.9.2018
2449;OFF-FA-10000304;1;2;Office Supplies;Advantus Push Pins;1046;429;5.9.2018
2450;FUR-FU-10000246;10;1;Furniture;Aluminum Document Frame;2933;880;5.9.2018
2451;OFF-LA-10004545;1;2;Office Supplies;Avery 50;6014;2827;5.9.2018
2452;OFF-LA-10001317;1;7;Office Supplies;Avery 520;5292;2540;5.9.2018
2453;FUR-TA-10003238;13;3;Furniture;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";396706;75374;5.9.2018
2454;OFF-ST-10003058;5;3;Office Supplies;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;17028;4938;5.9.2018
2455;OFF-ST-10000060;5;3;Office Supplies;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;46786;5614;5.9.2018
2456;TEC-PH-10003505;7;3;Technology;Geemarc AmpliPOWER60;66816;19377;5.9.2018
2457;TEC-AC-10002345;6;8;Technology;HP Standard 104 key PS/2 Keyboard;27840;6960;5.9.2018
2458;TEC-PH-10003988;7;4;Technology;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;10464;2930;5.9.2018
2459;FUR-FU-10001706;15;2;Furniture;Longer-Life Soft White Bulbs;1478;710;5.9.2018
2460;OFF-AR-10003732;3;1;Office Supplies;Newell 333;667;173;5.9.2018
2461;FUR-CH-10002372;10;3;Furniture;Office Star - Ergonomically Designed Knee Chair;58306;6997;5.9.2018
2462;OFF-AR-10004022;2;3;Office Supplies;Panasonic KP-380BK Classic Electric Pencil Sharpener;25906;6476;5.9.2018
2463;FUR-FU-10000820;15;4;Furniture;Tensor Brushed Steel Torchiere Floor Lamp;16310;2936;5.9.2018
2464;OFF-PA-10001970;1;3;Office Supplies;Xerox 1881;8842;4156;5.9.2018
2465;OFF-PA-10001815;5;4;Office Supplies;Xerox 1885;46118;22137;5.9.2018
2466;OFF-PA-10002222;5;4;Office Supplies;"Xerox Color Copier Paper, 11"" x 17"", Ream";21926;10086;5.9.2018
2467;OFF-LA-10001934;5;8;Office Supplies;Avery 516;14035;6597;6.9.2018
2468;OFF-AP-10001962;4;1;Office Supplies;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;2014;503;6.9.2018
2469;FUR-FU-10001487;10;6;Furniture;Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood;10051;2915;6.9.2018
2470;OFF-AP-10000358;5;6;Office Supplies;Fellowes Basic Home/Office Series Surge Protectors;18691;5420;6.9.2018
2471;FUR-FU-10004748;13;3;Furniture;"Howard Miller 16"" Diameter Gallery Wall Clock";46037;17954;6.9.2018
2472;FUR-TA-10001039;12;1;Furniture;KI Adjustable-Height Table;20635;5365;6.9.2018
2473;TEC-AC-10004761;10;2;Technology;Maxell 4.7GB DVD+RW 3/Pack;7646;2676;6.9.2018
2474;TEC-AC-10003499;6;4;Technology;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;11117;4336;6.9.2018
2475;TEC-PH-10002922;8;2;Technology;ShoreTel ShorePhone IP 230 VoIP phone;81115;24335;6.9.2018
